CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
858301177,50,BRONX,03/18/2018,18:00:00,03/18/2018,19:11:00,COMPLETED,,,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,PATROL BORO BRONX,223,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE-HOUSE,03/18/2018,,25-44,WHITE HISPANIC,F,,25-44,WHITE,F,1011322,269867,40.90736265,-73.90206292,"(40.907362652, -73.902062918)"
738800777,79,BROOKLYN,03/18/2018,18:00:00,03/18/2018,18:10:00,COMPLETED,LAFAYETTE,483,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,03/18/2018,,18-24,BLACK,F,,18-24,BLACK,M,995728,190315,40.68904826,-73.95861338,"(40.689048255, -73.958613378)"
919194321,120,STATEN ISLAND,03/18/2018,18:00:00,03/18/2018,18:20:00,COMPLETED,WEST BRIGHTON I,10160,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - PUBLIC HOUSING,03/18/2018,,25-44,BLACK,M,,25-44,WHITE HISPANIC,F,951319,171306,40.63681897,-74.11865313,"(40.636818967, -74.118653127)"
220367629,115,QUEENS,03/18/2018,17:50:00,03/18/2018,17:55:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/18/2018,,65+,WHITE HISPANIC,M,,65+,WHITE HISPANIC,F,1013854,212109,40.74882544,-73.89315775,"(40.748825444, -73.893157746)"
318338195,44,BRONX,03/18/2018,17:50:00,,,COMPLETED,CLAREMONT REHAB (GROUP 4),36427,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,03/18/2018,,18-24,BLACK,F,,<18,BLACK,F,1008151,241893,40.83059175,-73.91363443,"(40.830591745, -73.913634432)"
203360140,17,MANHATTAN,03/18/2018,17:45:00,03/18/2018,17:47:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,PATROL BORO MAN SOUTH,415,"LARCENY,GRAND FROM PERSON,PICK",STREET,03/18/2018,,<18,BLACK,M,,45-64,ASIAN/PAC.ISL,M,994069,216273,40.76029867,-73.96455763,"(40.760298667, -73.964557631)"
225672579,77,BROOKLYN,03/18/2018,17:45:00,03/18/2018,18:00:00,COMPLETED,WEEKSVILLE GARDENS,420,2,N.Y. HOUSING POLICE,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN NORTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - PUBLIC HOUSING,03/18/2018,,45-64,BLACK,M,,45-64,BLACK,F,1002388,185584,40.6760516,-73.93461109,"(40.676051596, -73.934611088)"
938750048,101,QUEENS,03/18/2018,17:45:00,03/18/2018,18:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE-HOUSE,03/18/2018,,25-44,BLACK,M,,25-44,BLACK,F,1049787,156001,40.59462883,-73.76401804,"(40.594628829, -73.76401804)"
113422419,48,BRONX,03/18/2018,17:40:00,03/18/2018,17:45:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/18/2018,,25-44,BLACK,M,,25-44,BLACK,F,1014176,251252,40.85626109,-73.89182116,"(40.856261086, -73.89182116)"
268714353,107,QUEENS,03/18/2018,17:35:00,03/18/2018,17:42:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS SOUTH,113,"MENACING,UNCLASSIFIED",RESIDENCE-HOUSE,03/18/2018,,45-64,ASIAN/PAC.ISL,M,,45-64,ASIAN/PAC.ISL,F,1041481,198924,40.7125003,-73.79356165,"(40.712500297, -73.793561652)"
606248109,52,BRONX,03/18/2018,17:30:00,03/18/2018,17:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BRONX,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,03/18/2018,,65+,BLACK,M,,45-64,BLACK,M,1018899,259204,40.87806962,-73.87470677,"(40.878069618, -73.874706767)"
522991115,113,QUEENS,03/18/2018,17:30:00,03/18/2018,17:45:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO QUEENS SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,03/18/2018,,18-24,BLACK,M,,65+,BLACK,F,1050670,191735,40.69270404,-73.76048677,"(40.692704039, -73.760486769)"
790652993,52,BRONX,03/18/2018,17:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/18/2018,,45-64,BLACK HISPANIC,M,,45-64,WHITE HISPANIC,F,1011559,254599,40.86545607,-73.90126778,"(40.865456072, -73.901267777)"
402960724,49,BRONX,03/18/2018,17:00:00,03/18/2018,17:25:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/18/2018,,45-64,WHITE HISPANIC,F,,45-64,WHITE HISPANIC,M,1020615,252661,40.86010419,-73.86853703,"(40.860104192, -73.868537034)"
224552536,75,BROOKLYN,03/18/2018,16:45:00,03/18/2018,16:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN NORTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/18/2018,,25-44,BLACK,M,,25-44,WHITE HISPANIC,F,1018172,189477,40.68669058,-73.87768773,"(40.686690578, -73.877687734)"
892241729,72,BROOKLYN,03/18/2018,16:45:00,03/18/2018,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/18/2018,,25-44,WHITE HISPANIC,M,,45-64,WHITE HISPANIC,F,981530,173860,40.64388995,-74.00980275,"(40.643889954, -74.009802745)"
297395421,46,BRONX,03/18/2018,16:41:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BRONX,748,"CONTEMPT,CRIMINAL",RESIDENCE - APT. HOUSE,03/18/2018,,25-44,BLACK,F,,25-44,BLACK,M,1008824,248435,40.84854578,-73.91117856,"(40.848545779, -73.911178557)"
498324040,75,BROOKLYN,03/18/2018,16:40:00,03/18/2018,16:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BKLYN NORTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,03/18/2018,,25-44,BLACK,M,,25-44,WHITE HISPANIC,F,1016599,181495,40.66478769,-73.88339786,"(40.664787691, -73.883397858)"
921636311,121,STATEN ISLAND,03/18/2018,16:40:00,03/18/2018,16:45:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO STATEN ISLAND,101,ASSAULT 3,RESTAURANT/DINER,03/18/2018,,45-64,WHITE,F,,45-64,WHITE,F,939842,160658,40.60754237,-74.15993508,"(40.607542367, -74.159935081)"
295753946,63,BROOKLYN,03/18/2018,16:40:00,03/18/2018,16:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,03/18/2018,,25-44,BLACK,M,,25-44,AMER IND,F,1005120,167717,40.62700456,-73.92481708,"(40.62700456, -73.924817084)"
661928722,43,BRONX,03/18/2018,16:30:00,03/18/2018,16:40:00,COMPLETED,,66563,2,N.Y. HOUSING POLICE,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,03/18/2018,,25-44,BLACK HISPANIC,M,,45-64,BLACK,F,1020118,240039,40.82546256,-73.87040126,"(40.825462558, -73.870401262)"
229929396,67,BROOKLYN,03/18/2018,16:30:00,03/18/2018,16:35:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/18/2018,,25-44,BLACK,M,,18-24,BLACK,M,1006577,179262,40.65868954,-73.91953003,"(40.658689544, -73.919530026)"
689440052,105,QUEENS,03/18/2018,16:25:00,03/18/2018,16:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/18/2018,,45-64,BLACK,M,,25-44,BLACK,F,1055321,195040,40.70173933,-73.74368019,"(40.701739331, -73.743680192)"
987001201,60,BROOKLYN,03/18/2018,16:20:00,03/18/2018,16:25:00,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE-HOUSE,03/18/2018,,45-64,BLACK,M,,25-44,BLACK,F,985897,148507,40.57430143,-73.99407279,"(40.574301425, -73.994072789)"
568174595,67,BROOKLYN,03/18/2018,16:10:00,03/18/2018,16:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,STREET,03/18/2018,,45-64,BLACK,M,,25-44,BLACK,M,1004559,177850,40.65481877,-73.92680759,"(40.654818772, -73.92680759)"
206305946,66,BROOKLYN,03/18/2018,16:10:00,03/18/2018,16:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",STREET,03/18/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,987346,173568,40.64308835,-73.98884539,"(40.643088354, -73.988845388)"
153965551,90,BROOKLYN,03/18/2018,16:00:00,03/18/2018,16:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,PATROL BORO BKLYN NORTH,221,"BURGLARY,RESIDENCE,DAY",RESIDENCE - APT. HOUSE,03/18/2018,,18-24,BLACK,M,,25-44,WHITE HISPANIC,F,994899,199859,40.71524534,-73.96158755,"(40.715245336, -73.961587546)"
398746993,33,MANHATTAN,03/18/2018,16:00:00,03/18/2018,16:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO MAN NORTH,105,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,03/18/2018,,45-64,WHITE,M,,25-44,WHITE HISPANIC,F,1001267,247128,40.84497625,-73.93849669,"(40.844976246, -73.938496693)"
176491164,14,MANHATTAN,03/18/2018,16:00:00,03/18/2018,16:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN SOUTH,113,"MENACING,UNCLASSIFIED",RESTAURANT/DINER,03/18/2018,,25-44,WHITE HISPANIC,M,,25-44,ASIAN/PAC.ISL,M,988341,212669,40.75041111,-73.98523629,"(40.750411107, -73.985236286)"
531398724,109,QUEENS,03/18/2018,16:00:00,03/18/2018,16:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,105,FELONY,FRONT OF,ROBBERY,,PATROL BORO QUEENS NORTH,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",STREET,03/18/2018,,<18,BLACK,M,,<18,ASIAN/PAC.ISL,M,1033339,215019,40.75672595,-73.82281341,"(40.756725945, -73.822813406)"
485756783,104,QUEENS,03/18/2018,16:00:00,03/18/2018,21:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS NORTH,639,AGGRAVATED HARASSMENT 2,GYM/FITNESS FACILITY,03/18/2018,,25-44,BLACK,F,,25-44,BLACK,M,1008811,194221,40.69974268,-73.91142369,"(40.699742682, -73.911423687)"
127411689,62,BROOKLYN,03/18/2018,15:55:00,03/18/2018,16:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/18/2018,,45-64,WHITE,M,,45-64,WHITE,F,982896,163024,40.61414773,-74.0048783,"(40.614147727, -74.004878297)"
519988644,9,MANHATTAN,03/18/2018,15:54:00,03/18/2018,15:55:00,COMPLETED,WALD,609,2,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO MAN SOUTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - PUBLIC HOUSING,03/18/2018,,18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,991204,201754,40.72045033,-73.97491448,"(40.720450333, -73.97491448)"
381448798,101,QUEENS,03/18/2018,15:50:00,03/18/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/18/2018,,25-44,WHITE HISPANIC,F,,25-44,BLACK,M,1054072,158110,40.60038487,-73.74856704,"(40.600384865, -73.748567044)"
493712974,24,MANHATTAN,03/18/2018,15:50:00,03/18/2018,15:58:00,COMPLETED,DOUGLASS,696,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,03/18/2018,,45-64,WHITE,M,,25-44,BLACK,F,993964,229442,40.79644422,-73.96491762,"(40.796444217, -73.964917615)"
191832603,40,BRONX,03/18/2018,15:40:00,03/18/2018,15:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BRONX,105,STRANGULATION 1ST,PUBLIC BUILDING,03/18/2018,,18-24,ASIAN/PAC.ISL,M,,18-24,WHITE HISPANIC,F,1005920,234654,40.81072849,-73.92171959,"(40.810728492, -73.921719592)"
546230844,23,MANHATTAN,03/18/2018,15:34:00,03/18/2018,15:40:00,COMPLETED,,632,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN NORTH,101,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,03/18/2018,,18-24,BLACK HISPANIC,M,,18-24,BLACK,F,1001027,228839,40.79477856,-73.93940985,"(40.79477856, -73.939409849)"
605874432,73,BROOKLYN,03/18/2018,15:30:00,03/18/2018,15:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,03/18/2018,,25-44,BLACK,M,,25-44,BLACK,F,1009491,177733,40.65448495,-73.90903306,"(40.654484949, -73.909033059)"
677566704,114,QUEENS,03/18/2018,15:30:00,03/18/2018,15:45:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,03/18/2018,,65+,WHITE,F,,25-44,WHITE,M,1001392,218247,40.76570562,-73.93811864,"(40.765705623, -73.938118642)"
860512391,52,BRONX,03/18/2018,15:25:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/18/2018,,18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1011394,254706,40.86575026,-73.90186389,"(40.865750264, -73.901863888)"
759716058,120,STATEN ISLAND,03/18/2018,15:25:00,03/18/2018,15:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/18/2018,,25-44,WHITE HISPANIC,M,,45-64,WHITE,F,960911,165086,40.61977685,-74.08407129,"(40.619776851, -74.084071291)"
856904509,40,BRONX,03/18/2018,15:20:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",GROCERY/BODEGA,03/18/2018,,45-64,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1006975,233622,40.80789329,-73.91791195,"(40.807893289, -73.917911949)"
178800771,17,MANHATTAN,03/18/2018,15:20:00,03/18/2018,15:25:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,FRONT OF,FELONY ASSAULT,,PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",STREET,03/18/2018,,25-44,BLACK,M,,65+,ASIAN/PAC.ISL,M,989567,212284,40.74935373,-73.98081173,"(40.749353727, -73.980811734)"
324046694,44,BRONX,03/18/2018,15:20:00,03/18/2018,15:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/18/2018,,45-64,WHITE HISPANIC,F,,45-64,WHITE HISPANIC,F,1006242,246729,40.84387012,-73.92051681,"(40.84387012, -73.920516805)"
104676093,71,BROOKLYN,03/18/2018,15:12:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/18/2018,,25-44,BLACK HISPANIC,F,,25-44,BLACK,M,1003742,182918,40.66873115,-73.92973742,"(40.668731148, -73.929737415)"
960024108,60,BROOKLYN,03/18/2018,15:00:00,03/18/2018,15:20:00,COMPLETED,,235,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,03/18/2018,,25-44,BLACK,M,,25-44,BLACK,F,987061,148773,40.57503125,-73.98988267,"(40.575031251, -73.989882667)"
615231431,40,BRONX,03/18/2018,15:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/18/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1007029,233108,40.80648236,-73.91771863,"(40.806482362, -73.91771863)"
331079553,40,BRONX,03/18/2018,15:00:00,03/18/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,113,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,03/18/2018,,<18,WHITE HISPANIC,F,,25-44,WHITE HISPANIC,M,1007648,235115,40.8119894,-73.91547567,"(40.811989402, -73.91547567)"
175507941,75,BROOKLYN,03/18/2018,14:50:00,03/18/2018,15:08:00,COMPLETED,PINK,390,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,03/18/2018,,45-64,BLACK,F,,45-64,BLACK,F,1022078,183185,40.66940465,-73.86363908,"(40.669404648, -73.863639075)"
541519886,75,BROOKLYN,03/18/2018,14:50:00,03/18/2018,15:08:00,COMPLETED,PINK,390,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,03/18/2018,,45-64,BLACK,F,,45-64,BLACK,F,1022078,183185,40.66940465,-73.86363908,"(40.669404648, -73.863639075)"
314775480,41,BRONX,03/18/2018,14:41:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/18/2018,,45-64,BLACK,F,,45-64,BLACK,M,1015683,237311,40.81799187,-73.8864388,"(40.81799187, -73.886438802)"
355013535,41,BRONX,03/18/2018,14:41:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/18/2018,,45-64,BLACK,M,,45-64,BLACK,F,1015683,237311,40.81799187,-73.8864388,"(40.81799187, -73.886438802)"
576620724,19,MANHATTAN,03/18/2018,14:30:00,03/18/2018,14:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/18/2018,,45-64,WHITE,M,,25-44,WHITE,M,998699,220850,40.77285499,-73.9478348,"(40.772854993, -73.947834804)"
133440242,7,MANHATTAN,03/18/2018,14:25:00,03/18/2018,14:34:00,COMPLETED,LA GUARDIA,575,2,N.Y. HOUSING POLICE,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,03/18/2018,,25-44,BLACK,M,,45-64,WHITE HISPANIC,F,987900,198758,40.71222901,-73.98683548,"(40.712229008, -73.986835479)"
769377870,109,QUEENS,03/18/2018,14:20:00,03/18/2018,14:25:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",DRY CLEANER/LAUNDRY,03/18/2018,,65+,ASIAN/PAC.ISL,M,,45-64,ASIAN/PAC.ISL,F,1033501,214120,40.75425752,-73.82223525,"(40.754257522, -73.822235249)"
286452305,75,BROOKLYN,03/18/2018,14:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN NORTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,03/18/2018,,18-24,BLACK,F,,18-24,BLACK,M,1015625,184810,40.67389013,-73.88689326,"(40.673890125, -73.886893257)"
916346306,30,MANHATTAN,03/18/2018,14:00:00,03/18/2018,14:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/18/2018,,18-24,ASIAN/PAC.ISL,M,,18-24,ASIAN/PAC.ISL,M,996507,238483,40.8212561,-73.95571661,"(40.821256099, -73.955716613)"
369945515,41,BRONX,03/18/2018,14:00:00,03/18/2018,14:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",CHECK CASHING BUSINESS,03/18/2018,,25-44,BLACK,M,,25-44,WHITE HISPANIC,F,1013966,239610,40.82430792,-73.89263188,"(40.824307915, -73.892631876)"
150394513,66,BROOKLYN,03/19/2018,0.913194444,03/19/2018,0.916666667,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",HOSPITAL,03/20/2018,,25-44,WHITE,M,,25-44,AMER IND,F,984686,172189,40.63930383,-73.99843046,"(40.639303825, -73.998430459)"
319442126,28,MANHATTAN,03/19/2018,0.895833333,03/19/2018,0.916666667,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN NORTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,F,,18-24,BLACK,F,997440,233857,40.80855768,-73.95235475,"(40.808557677, -73.952354754)"
519416854,77,BROOKLYN,03/19/2018,0.875,03/19/2018,0.9375,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/20/2018,,<18,BLACK,M,,25-44,BLACK,F,1003485,184732,40.67371073,-73.93065866,"(40.673710733, -73.930658663)"
137962663,42,BRONX,03/19/2018,0.873611111,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,M,,25-44,WHITE HISPANIC,F,1010158,242491,40.83222742,-73.90637977,"(40.832227424, -73.90637977)"
